,source,target,oneway,lanes,bridge,frequency,highway,num of detections,width,osmid,geometry,ref,service,maxspeed,length,access,name,tunnel,log_date
693,1357498294,699836947,False,,,0.3333333333333333,path,1,,488473695,"LINESTRING (2.612833 39.5661192, 2.6127721 39.5660576, 2.6126634 39.5659387, 2.6125897 39.565766, 2.6125226 39.5655572, 2.6125172 39.5653266, 2.6124301 39.5652046, 2.6123188 39.565094, 2.6123295 39.5650092, 2.6124387 39.5649786)",,,,145.052,,,,"03/11/2020, 19:57:46"
694,2503944116,2503944111,False,,,1.0,track,1,,242957863,,,,,10.391,,,,"03/11/2020, 19:57:46"
695,293027769,1357498282,False,2,,0.3333333333333333,residential,1,,108909677,"LINESTRING (2.6157768 39.5653868, 2.6153047 39.5654993, 2.6151159 39.5656515, 2.6150066 39.5658719)",,,40,92.012,,,,"03/11/2020, 19:57:46"
696,293027769,317812923,False,2,,0.3333333333333333,residential,1,,108909677,"LINESTRING (2.6157768 39.5653868, 2.6174848 39.565142, 2.6187611 39.5649384)",,,40,260.642,,,,"03/11/2020, 19:57:46"
697,293027769,1594916410,False,,,0.3333333333333333,footway,1,,108911462,"LINESTRING (2.6157768 39.5653868, 2.6158032 39.5654521, 2.6158615 39.5655499, 2.6158855 39.5656265, 2.6159574 39.5656529, 2.6160208 39.5656486)",,,,40.619,,,,"03/11/2020, 19:57:46"
698,2503944121,2503944078,False,,,0.3333333333333333,tertiary,1,,34176488,"LINESTRING (2.6079012 39.5604976, 2.6080583 39.5604731, 2.608111 39.5604585)",Ma-1046,,40,18.541,,Carrer de Francesc Vidal Sureda,,"03/11/2020, 19:57:46"
699,2503944121,302770173,False,,,0.3333333333333333,tertiary,1,,34176488,"LINESTRING (2.6079012 39.5604976, 2.6073471 39.5605841, 2.6069388 39.5606444, 2.6067053 39.5607349)",Ma-1046,,40,106.507,,Carrer de Francesc Vidal Sureda,,"03/11/2020, 19:57:46"
700,2503944121,2503944127,False,,,0.3333333333333333,service,1,,242957864,"LINESTRING (2.6079012 39.5604976, 2.6079944 39.5606399, 2.6081017 39.5607247, 2.6082095 39.5607788, 2.6082659 39.5608946, 2.6082551 39.5609856)",,parking_aisle,,65.841,,,,"03/11/2020, 19:57:46"
701,2503944124,2503944133,False,,,0.3333333333333333,track,1,,242957865,,,,,7.587,,,,"03/11/2020, 19:57:46"
702,2503944124,2503944115,False,,,0.3333333333333333,track,1,,242957859,"LINESTRING (2.6108349 39.5625547, 2.610749 39.5625816, 2.61069 39.5626105, 2.6106525 39.5626581, 2.6105827 39.5626746, 2.6104969 39.5627098, 2.6104164 39.5627408, 2.6103038 39.5627925, 2.6101992 39.5628069, 2.6101053 39.562778, 2.6100409 39.5627242, 2.6099766 39.5626787)",,,,87.07,,,,"03/11/2020, 19:57:46"
703,2503944124,2503944126,False,,,0.3333333333333333,track,1,,242957859,"LINESTRING (2.6108349 39.5625547, 2.6108724 39.5625133, 2.6109502 39.5624947, 2.6110092 39.5624451)",,,,20.081,,,,"03/11/2020, 19:57:46"
704,3086399422,368237715,False,,,0.3333333333333333,"['service', 'steps']",1,,"[304118691, 304118686]","LINESTRING (2.6243413 39.5579913, 2.6244697 39.5576909, 2.6244776 39.5576682, 2.6246262 39.55763, 2.6247318 39.5576214, 2.6247607 39.557619, 2.6247749 39.5575617, 2.6246475 39.5575196, 2.6245605 39.5574689)",,alley,,90.526,,carrer de la Portassa,,"03/11/2020, 19:57:46"
705,3086399422,560055792,False,,,0.3333333333333333,tertiary,1,,374831343,"LINESTRING (2.6243413 39.5579913, 2.6243032 39.5579835, 2.6242553 39.5579769, 2.6241484 39.5579716, 2.623487 39.5580029)",,,50,73.541,,Avinguda de Joan Miró,,"03/11/2020, 19:57:46"
706,3086399422,368237463,False,,,0.3333333333333333,tertiary,1,,374831343,"LINESTRING (2.6243413 39.5579913, 2.6244006 39.5580169, 2.6244377 39.5580505)",,,50,10.733,,Avinguda de Joan Miró,,"03/11/2020, 19:57:46"
707,2503944126,2503944113,False,,,0.3333333333333333,track,1,,242957859,,,,,6.508,,,,"03/11/2020, 19:57:46"
708,2503944126,2503944124,False,,,0.3333333333333333,track,1,,242957859,"LINESTRING (2.6110092 39.5624451, 2.6109502 39.5624947, 2.6108724 39.5625133, 2.6108349 39.5625547)",,,,20.081,,,,"03/11/2020, 19:57:46"
709,2503944126,2503944115,False,,,0.3333333333333333,track,1,,242957862,"LINESTRING (2.6110092 39.5624451, 2.6109153 39.5624347, 2.6108376 39.5623831, 2.6107839 39.5623086, 2.6106337 39.562352, 2.6104111 39.5624534, 2.610167 39.5625712, 2.6100356 39.5626663, 2.6099766 39.5626787)",,,,107.69300000000001,,,,"03/11/2020, 19:57:46"
710,2503944127,2503944072,False,,,0.3333333333333333,service,1,,242957861,"LINESTRING (2.6082551 39.5609856, 2.6081586 39.5610166, 2.6080808 39.5610352, 2.6080164 39.5610373, 2.6079869 39.5610187)",,parking_aisle,,24.738,,,,"03/11/2020, 19:57:46"
711,2503944127,2503944100,False,,,0.3333333333333333,service,1,,242957864,"LINESTRING (2.6082551 39.5609856, 2.6082444 39.5611345, 2.6082095 39.5613061)",,parking_aisle,,35.896,,,,"03/11/2020, 19:57:46"
712,2503944127,2503944121,False,,,0.3333333333333333,service,1,,242957864,"LINESTRING (2.6082551 39.5609856, 2.6082659 39.5608946, 2.6082095 39.5607788, 2.6081017 39.5607247, 2.6079944 39.5606399, 2.6079012 39.5604976)",,parking_aisle,,65.84100000000001,,,,"03/11/2020, 19:57:46"
713,2503944129,2503944115,False,,,0.3333333333333333,track,1,,242957862,"LINESTRING (2.6088259 39.5625671, 2.6090619 39.5625816, 2.6092926 39.5625609, 2.609585 39.562565, 2.609821 39.5626271, 2.6099766 39.5626787)",,,,101.172,,,,"03/11/2020, 19:57:46"
714,2503944129,2503944111,False,,,0.3333333333333333,track,1,,242957862,"LINESTRING (2.6088259 39.5625671, 2.6083672 39.5624885, 2.6082278 39.5624616, 2.6081532 39.5624228, 2.6080895 39.562319)",,,,73.083,,,,"03/11/2020, 19:57:46"
715,2503944129,1357504260,False,,,0.3333333333333333,path,1,,488473700,"LINESTRING (2.6088259 39.5625671, 2.6089003 39.5626303, 2.608911 39.5627388, 2.6089821 39.5628288, 2.6089875 39.5629249, 2.609021 39.563049, 2.6089901 39.5632217, 2.6089995 39.5633281, 2.6090706 39.5634243, 2.6091605 39.5634987, 2.6092543 39.5635711, 2.6093844 39.5636486, 2.6095145 39.5637003, 2.6096701 39.5638399, 2.6097479 39.5639588, 2.609823 39.5640167, 2.6099665 39.5641408, 2.6102401 39.5644489, 2.6102655 39.5646039, 2.6103447 39.5647849, 2.6104546 39.56494, 2.6106048 39.5651808, 2.6106866 39.5653308, 2.6106813 39.5654465, 2.6107416 39.5655437, 2.6107845 39.5656461, 2.6108918 39.5657846, 2.6110313 39.5660183, 2.6112177 39.5662974, 2.611329 39.5664856, 2.6115677 39.5667471, 2.611726 39.5669715, 2.6118655 39.5671865, 2.6119996 39.5674015, 2.6121256 39.5675504, 2.6122799 39.5676796, 2.6123188 39.5677396, 2.6125602 39.567935, 2.6127117 39.5681231, 2.612815 39.5682813, 2.6130027 39.5684715, 2.6131999 39.5686338, 2.613444 39.5687693, 2.6136156 39.568882, 2.6138744 39.5690711, 2.6140729 39.5692624, 2.6142245 39.5694226, 2.6143841 39.569555, 2.6145396 39.5696728, 2.6146201 39.5697628, 2.614883 39.569893, 2.6150135 39.5699528)",,,,1007.9819999999999,,,,"03/11/2020, 19:57:46"
716,293027778,2263220458,False,2,,0.3333333333333333,residential,1,,108909677,"LINESTRING (2.6170213 39.5671336, 2.6176136 39.5669946, 2.6180513 39.5669748, 2.6183946 39.5670145, 2.6184912 39.5670807)",,,40,131.489,,,,"03/11/2020, 19:57:46"
717,293027778,1357498282,False,2,,0.3333333333333333,residential,1,,108909677,"LINESTRING (2.6170213 39.5671336, 2.6166437 39.56716, 2.6163862 39.567127, 2.6158025 39.5667763, 2.6151502 39.566333, 2.6150301 39.5661345, 2.6149957 39.5658963, 2.6150066 39.5658719)",,,40,246.726,,,,"03/11/2020, 19:57:46"
718,293027778,1594916410,False,,,0.3333333333333333,footway,1,,146217491,"LINESTRING (2.6170213 39.5671336, 2.6168238 39.567084, 2.6165878 39.5668441, 2.6164376 39.5666456, 2.6164269 39.5665381, 2.6163089 39.5663561, 2.6161157 39.5662569, 2.6160299 39.5661825, 2.6159441 39.5658599, 2.6158797 39.5657524, 2.6160208 39.5656486)",,,,208.921,,,,"03/11/2020, 19:57:46"
719,2503944133,2503944124,False,,,0.3333333333333333,track,1,,242957865,,,,,7.587,,,,"03/11/2020, 19:57:46"
720,2503944133,1594916356,False,,,0.3333333333333333,"['track', 'footway']",1,,"[117627664, 117628041]","LINESTRING (2.6108978 39.5626027, 2.6107694 39.5626704, 2.6104795 39.562805, 2.6102184 39.5629682, 2.6100148 39.5630508, 2.6098295 39.5634192, 2.609864 39.5636937)",,,,165.484,,"['Camí de la bruixa Joana', 'Costa de ponent']",,"03/11/2020, 19:57:46"
721,2503944133,4807661840,False,,,0.3333333333333333,track,1,,117627664,"LINESTRING (2.6108978 39.5626027, 2.6109599 39.56257, 2.6111385 39.5625161, 2.6112341 39.5624765, 2.61149 39.5623527)",,,,58.09,,Camí de la bruixa Joana,,"03/11/2020, 19:57:46"
722,1225505743,302770173,False,,,0.3333333333333333,residential,1,,27575391,,,,,6.593,,Carrer de Saridakis,,"03/11/2020, 19:57:46"
723,1225505743,700015643,False,,,0.3333333333333333,residential,1,,27575391,"LINESTRING (2.6067313 39.5606791, 2.6068651 39.5603924, 2.607011 39.5600748, 2.6071261 39.5597803, 2.607168 39.5596421, 2.6071917 39.559466, 2.6071849 39.5592285, 2.6071914 39.5591236, 2.6072151 39.559025, 2.6073098 39.5587692)",,,,219.83800000000002,,Carrer de Saridakis,,"03/11/2020, 19:57:46"
724,1225505743,1225505819,False,,,0.3333333333333333,residential,1,,106526162,"LINESTRING (2.6067313 39.5606791, 2.6067396 39.5604295, 2.6066942 39.5601747, 2.6064933 39.5598548, 2.6063053 39.5595975, 2.6062762 39.5594001, 2.6062956 39.5592402, 2.6062502 39.5591452, 2.6060136 39.5589178)",,,,212.34400000000002,,Prolongació camí de Cala Major,,"03/11/2020, 19:57:46"
725,1324749778,1324749780,False,,,0.3333333333333333,footway,1,,117628041,"LINESTRING (2.6109413 39.564955, 2.6109346 39.5651147, 2.6109455 39.5652749)",,,,35.605000000000004,,Costa de ponent,,"03/11/2020, 19:57:46"
726,1324749778,1594916356,False,,,0.3333333333333333,footway,1,,117628041,"LINESTRING (2.6109413 39.564955, 2.6108917 39.5648253, 2.6106771 39.5647012, 2.6105591 39.564544, 2.6103982 39.5644613, 2.6101407 39.5642711, 2.6099905 39.5640809, 2.6098841 39.5638287, 2.609864 39.5636937)",,,,174.73399999999998,,Costa de ponent,,"03/11/2020, 19:57:46"
727,1324749778,1594916371,False,,,0.3333333333333333,footway,1,,121211506,"LINESTRING (2.6109413 39.564955, 2.6111602 39.5645816, 2.6112568 39.5645071, 2.6114713 39.5643913, 2.6114821 39.5642755, 2.6114488 39.5642313)",,,,98.318,,,,"03/11/2020, 19:57:46"
728,1324749780,699836948,False,,,0.3333333333333333,track,1,,55695596,"LINESTRING (2.6109455 39.5652749, 2.611025 39.5651809, 2.6118476 39.5649571, 2.6120895 39.5649049)",,,,108.78699999999999,,,,"03/11/2020, 19:57:46"
729,1324749780,1324749778,False,,,0.3333333333333333,footway,1,,117628041,"LINESTRING (2.6109455 39.5652749, 2.6109346 39.5651147, 2.6109413 39.564955)",,,,35.605000000000004,,Costa de ponent,,"03/11/2020, 19:57:46"
730,1324749780,699836949,False,,,0.3333333333333333,track,1,,117630495,"LINESTRING (2.6109455 39.5652749, 2.6108799 39.5653525, 2.6108896 39.5655166, 2.6109766 39.5657106, 2.6110541 39.5657926, 2.6111895 39.5658672, 2.611267 39.5660463, 2.611296 39.5661805, 2.6114508 39.566382, 2.611596 39.5665088, 2.6122088 39.5669032, 2.6123939 39.5670697, 2.612593 39.5671524)",,,,270.104,no,Camí de ponent,,"03/11/2020, 19:57:46"
731,293027796,293027797,False,,,0.5,tertiary,1,,33630255,,,,,94.221,,Carrer de Camilo José Cela,,"03/11/2020, 19:57:46"
732,293027796,1248507104,True,1,,0.5,residential,1,,108930873,"LINESTRING (2.6240736 39.5671071, 2.6238779 39.567144, 2.623749 39.5671816, 2.6236515 39.5672437, 2.6235541 39.5673438)",,,40,53.839,,,,"03/11/2020, 19:57:46"
733,293027797,699940400,False,,,0.3333333333333333,tertiary,1,,32899497,,,,40,91.119,,Carrer de Son Armadans,,"03/11/2020, 19:57:46"
734,293027797,293027796,False,,,0.3333333333333333,tertiary,1,,33630255,,,,,94.221,,Carrer de Camilo José Cela,,"03/11/2020, 19:57:46"
735,293027797,317810433,False,,,0.3333333333333333,tertiary,1,,482305792,,,,40,127.48,,Carrer de Son Armadans,,"03/11/2020, 19:57:46"
736,368249819,368249821,False,,,0.25,residential,1,,32726678,"LINESTRING (2.6245688 39.5600745, 2.624664 39.5603813, 2.624662 39.5604144, 2.6246486 39.5605669)",,,,55.757999999999996,,Carrer de la Pedrera,,"03/11/2020, 19:57:46"
737,368249819,3638349687,False,,,0.25,residential,1,,32726678,"LINESTRING (2.6245688 39.5600745, 2.6252608 39.5599393, 2.6253726 39.5599587)",,,,71.022,,Carrer de la Pedrera,,"03/11/2020, 19:57:46"
738,368249819,3638349685,True,,,0.25,residential,1,,359022631,"LINESTRING (2.6245688 39.5600745, 2.6248609 39.5596705, 2.6248561 39.5595872)",,,,60.702999999999996,,Carrer Son Catlaret,,"03/11/2020, 19:57:46"
739,368249819,3710275275,False,,,0.25,steps,1,,367064737,"LINESTRING (2.6245688 39.5600745, 2.6244872 39.5599986, 2.6244154 39.5600124)",,,,17.306,,,,"03/11/2020, 19:57:46"
740,368249821,699940333,False,,,0.3333333333333333,tertiary,1,,374831343,,,,50,13.727,,Avinguda de Joan Miró,,"03/11/2020, 19:57:46"
741,368249821,1404437785,False,,,0.3333333333333333,tertiary,1,,374831343,,,,50,42.494,,Avinguda de Joan Miró,,"03/11/2020, 19:57:46"
742,368249821,368249819,False,,,0.3333333333333333,residential,1,,32726678,"LINESTRING (2.6246486 39.5605669, 2.624662 39.5604144, 2.624664 39.5603813, 2.6245688 39.5600745)",,,,55.757999999999996,,Carrer de la Pedrera,,"03/11/2020, 19:57:46"
743,1710662627,1710662634,False,,,1.0,pedestrian,1,,158951260,"LINESTRING (2.6205287 39.5582664, 2.620577 39.5584277, 2.6206467 39.5585931, 2.6207218 39.558742, 2.6208177 39.5588841)",,,,73.32300000000001,yes,Carrer de Vilella,,"03/11/2020, 19:57:46"
744,1248495589,1248495608,False,,,0.3333333333333333,footway,1,,108929528,"LINESTRING (2.6217834 39.5648624, 2.621757 39.5646736, 2.621802 39.5644152, 2.6217904 39.5643271, 2.6215293 39.5643229)",,,,82.34,,,,"03/11/2020, 19:57:46"
745,1248495589,1248430283,False,,,0.3333333333333333,footway,1,,108929528,"LINESTRING (2.6217834 39.5648624, 2.6217807 39.5652467, 2.6217329 39.5653973, 2.621681 39.5655018, 2.6215057 39.5657691, 2.6214379 39.565932, 2.6213861 39.5660118, 2.6213777 39.5661065)",,,,145.22,,,,"03/11/2020, 19:57:46"
746,1248495589,317811776,False,,,0.3333333333333333,footway,1,,110514359,"LINESTRING (2.6217834 39.5648624, 2.6216881 39.5649271, 2.6216141 39.5649428, 2.6215274 39.5649959, 2.6213539 39.5649585, 2.6212392 39.564815, 2.6209815 39.5645653, 2.6208668 39.5646026, 2.6208285 39.5644945, 2.6208209 39.5644217, 2.6207896 39.5643543)",,,,135.834,,,,"03/11/2020, 19:57:46"
747,1710662634,368237167,True,,,0.5,residential,1,,44060130,,,,,35.992,,Carrer del Polvorí,,"03/11/2020, 19:57:46"
748,1710662634,1710662627,False,,,0.5,pedestrian,1,,158951260,"LINESTRING (2.6208177 39.5588841, 2.6207218 39.558742, 2.6206467 39.5585931, 2.620577 39.5584277, 2.6205287 39.5582664)",,,,73.32300000000001,yes,Carrer de Vilella,,"03/11/2020, 19:57:46"
749,1710662640,560055787,True,,,0.5,residential,1,,55697933,"LINESTRING (2.6210285 39.5581246, 2.621305 39.5581848, 2.6216407 39.5582331, 2.6219271 39.5582296, 2.6221744 39.5582291, 2.6223389 39.5583193, 2.6225492 39.5584233)",,,,138.388,,,,"03/11/2020, 19:57:46"
750,1710662640,368237167,False,,,0.5,steps,1,,158951272,"LINESTRING (2.6210285 39.5581246, 2.6210383 39.5582705, 2.6210652 39.5584112, 2.621092 39.5585683, 2.6211805 39.5587212)",,,,68.29599999999999,,,,"03/11/2020, 19:57:46"
751,1248495608,1248495589,False,,,0.3333333333333333,footway,1,,108929528,"LINESTRING (2.6215293 39.5643229, 2.6217904 39.5643271, 2.621802 39.5644152, 2.621757 39.5646736, 2.6217834 39.5648624)",,,,82.34,,,,"03/11/2020, 19:57:46"
752,1248495608,317811776,False,,,0.3333333333333333,steps,1,,110514355,"LINESTRING (2.6215293 39.5643229, 2.6213972 39.564304, 2.6212856 39.5642656, 2.6211645 39.5642405, 2.6210175 39.5642081, 2.6209 39.5643138, 2.6208689 39.5643567, 2.6208314 39.5643672, 2.6207896 39.5643543)",,,,74.07300000000001,,,,"03/11/2020, 19:57:46"
753,1248495608,1261877476,False,,,0.3333333333333333,"['steps', 'residential']",1,,"[28913210, 110514355]","LINESTRING (2.6215293 39.5643229, 2.6215643 39.5643038, 2.6215939 39.564273, 2.6216757 39.5642385, 2.621779 39.5642425, 2.6218451 39.5642507, 2.6229532 39.5640491, 2.6231133 39.5640208, 2.6231999 39.5640146)",,,,149.668,,,,"03/11/2020, 19:57:46"
754,302770173,1225505743,False,,,0.3333333333333333,residential,1,,27575391,,,,,6.593,,Carrer de Saridakis,,"03/11/2020, 19:57:46"
755,302770173,251563929,False,,,0.3333333333333333,tertiary,1,,32725767,,Ma-1046,,50,14.687,,Carrer de Saridakis,,"03/11/2020, 19:57:46"
756,302770173,2503944121,False,,,0.3333333333333333,tertiary,1,,34176488,"LINESTRING (2.6067053 39.5607349, 2.6069388 39.5606444, 2.6073471 39.5605841, 2.6079012 39.5604976)",Ma-1046,,40,106.507,,Carrer de Francesc Vidal Sureda,,"03/11/2020, 19:57:46"
